7
6
4
4
9
7
5
8
6
8
11
11
12
16
11
11
11
11
10
14
7
6
10
4
5
10
11
10
11
13
15
13
9
11
2
2
4
3
3
5
4
5
13
10
13
17
14
15
16
15
12
12
7
7
6
8
5
6
5
4
8
8
9
9
8
5
5
8
4
4
6
2
11
14
5
5
4
5
10
9
9
8
4
7
3
2
6
5
1
4
