-0.20776,0.086108,0.050896,0.5372,-0.15638,0.17871,0.22617,0.4065,-0.21428,0.031569,-0.21517,0.23903,-0.57728,0.16226,-0.53476,0.08106,-0.45157,-0.080413,0.21679,0.50609,0.15446,0.38192,-0.030381,0.21341,-0.18849,-0.051798,-0.29951,0.032032,-0.19782,0.14299,-0.17635,-0.36915,0.075564,0.20313,0.091166,0.451,-0.11635,0.039653,-0.31364,-0.034093,-0.31813,0.024459,0.18796,0.32042,0.035031,0.38509,0.02837,0.083418,0.30003,0.30341,0.02984,0.14709,-0.17221,0.33122,-0.24203,0.1137,-0.89144,-0.18509,-0.1244,-0.089403,-0.63958,0.066533,-0.57196,0.21019,-0.84549,-0.061725,0.33333,0.48244,-0.08745,0.30461,0.093475,-0.16549,-0.010771,0.22405,0.10613,0.24872,-0.06439,-0.073902,-0.74181,-0.20663,-0.23972,-0.24823,-1.1509,-0.18891,-0.25017,0.27807,-1.2731,-0.071883,-0.28481,0.26993
-4.113,4.4838,-7.1234,-1.5074,1.0693,0.92997,-4.1096,1.8045,-2.9479,3.737,-0.26736,9.2702,-3.8606,7.1515,-1.0123,10.146,-2.4666,9.018,-1.6276,5.4772,2.0845,2.2347,-5.804,-4.6305,-1.9291,2.807,2.3297,3.6107,-0.55391,8.6861,7.2477,7.4223,0.40594,4.1129,-3.1923,-1.2348,-3.1396,3.9868,-4.3723,2.9135,0.14358,7.5645,-5.537,0.92498,-8.6173,0.83904,-5.4338,0.33635,-4.6001,7.227,-5.3221,4.2106,-6.1417,2.252,-4.4289,2.911,-3.7827,5.5872,5.3994,13.701,-2.1877,7.0205,-3.5577,8.6779,-3.0847,8.5892,-0.3198,4.5097,-6.4693,3.5669,-1.621,1.4596,-0.23487,8.4793,-0.011823,7.877,0.32273,6.5473,-3.1415,10.552,-4.6137,7.6772,0.20791,11.677,-7.9577,5.8179,-0.88521,8.2896,-12.847,0.33528
-1.5662,-0.17894,-3.2314,-0.32192,1.0915,0.38604,-0.8323,0.1709,-0.14736,1.1431,1.3457,2.0643,-0.82407,0.77979,2.253,3.2955,-0.092298,1.3762,0.5891,3.4999,1.2485,0.028209,-4.3238,-3.087,-0.80684,2.4519,1.2427,1.5217,0.8423,1.3234,4.9419,4.2198,1.8524,2.1311,1.906,0.19467,1.3146,0.24535,0.45014,0.224,2.1602,1.9133,-4.2159,-4.883,-3.0003,-1.6095,-5.0418,-3.1503,0.98015,2.4648,0.55538,1.3944,0.33602,-0.43046,-1.7293,-1.7558,-2.4062,-0.40483,6.7442,8.7418,1.1982,0.69322,-0.13585,1.1947,0.42779,2.3595,3.6734,5.3411,-1.7002,2.0826,0.47168,-1.2913,2.1882,2.1163,0.83852,2.0572,1.8169,2.6812,-3.3896,-1.2062,-3.47,-1.7302,2.3872,4.121,-2.3934,-0.42144,2.9832,2.1875,-2.9962,-3.7429
-0.32324,-1.4811,-2.7445,-0.63031,0.95601,0.43301,-1.8222,-1.6378,0.64756,-1.1744,0.39234,-3.0522,0.54583,-3.4132,3.1711,-0.42746,1.5475,-2.2308,2.6386,3.1161,0.51255,0.46695,-0.65953,0.69977,0.27791,2.5917,1.5686,1.0824,2.2817,-0.89363,5.3499,4.548,3.7551,2.2442,2.5095,-0.67117,1.7089,-1.6139,2.6244,-1.8195,1.6968,-0.37955,-0.94084,-3.0129,1.5592,-1.2344,-2.7251,-1.9475,3.4767,0.62609,1.6982,-0.44322,3.5112,-1.3317,0.90558,-2.8989,-1.1173,-1.5993,5.504,6.0807,3.0362,-1.9141,1.1764,-2.4489,3.7614,-1.222,5.0202,3.4939,1.7631,4.5708,1.3194,-0.72462,3.4648,-0.48358,1.4285,-0.034935,3.4873,1.2375,-0.13047,-3.1571,-1.6463,-4.1208,3.4916,0.40992,0.30876,-4.4023,5.7584,-0.9081,1.7817,-5.4586
-0.75378,-0.75104,-0.91078,0.47315,0.23443,1.2501,-0.88159,0.014511,1.4701,0.12542,-0.40544,-0.94418,0.30267,-1.0182,1.2078,0.99379,0.060096,-1.4563,1.596,1.5152,-0.31479,1.394,1.0376,1.367,-0.76953,0.29545,0.43044,1.0331,0.080285,0.0031576,3.4656,2.7797,2.6222,2.2013,2.71,2.048,-0.66132,-1.0228,0.718,-1.6716,-1.5022,-0.028526,-1.531,-1.4016,1.4662,-0.012596,-3.4438,-1.4374,2.6914,0.35952,0.19609,-0.35175,2.0713,0.059909,0.62757,-0.30853,-1.8587,-0.57943,2.1945,2.1977,2.2283,0.64555,0.44333,-0.15443,3.3964,-0.46418,2.0706,0.59431,-0.67009,0.42266,-0.25098,0.18047,1.2177,0.12945,1.3877,0.63834,1.6911,0.092577,1.3737,-0.49028,0.0031763,-1.447,0.76214,0.45492,1.1896,-1.7697,1.4385,-0.67682,1.3977,-1.6587
-1.922,-0.78133,-4.181,-1.6279,1.2372,3.1924,-2.7527,-0.2524,2.551,3.575,1.2056,2.5147,0.46905,2.328,1.7318,4.2351,-0.35745,-0.1359,-3.2366,-2.7874,0.33178,2.0985,-3.2406,-2.9863,-2.2653,-0.68822,1.1195,3.0513,-1.3148,1.1567,0.17543,1.5023,-0.79877,0.43416,4.2207,4.5121,-1.4602,-0.025864,-0.54278,-1.4113,-2.9968,0.8882,-2.6741,-1.4543,1.9748,2.2863,-3.8499,-1.9293,4.8703,3.643,0.37765,0.61036,-0.077433,-0.23915,-0.11416,0.20321,-0.22558,1.1221,7.6557,8.634,4.5887,5.1849,0.24948,1.5236,4.3816,3.8439,1.953,1.8104,-2.6526,-2.3399,-1.1591,-0.201,-1.1518,1.2791,1.1727,1.5231,-0.018869,0.18707,2.5257,0.25299,2.2611,1.1732,1.538,3.7122,2.0269,1.3493,0.3166,1.0554,-1.7223,-1.003
-0.036626,-0.16394,-1.9026,-1.6807,0.9048,1.1018,-1.3549,-1.2609,0.98149,0.31842,2.4023,1.0981,1.5724,1.1411,0.40465,0.56147,0.99943,-0.32992,-2.6494,-3.4413,2.1187,1.0652,-1.4393,-1.5649,0.89343,-0.29268,0.91587,1.7861,0.96234,0.69482,-3.1422,-2.0178,-3.1545,-2.579,3.4504,1.8088,-0.27948,-0.21597,-0.33925,-1.5582,-1.6535,0.019062,2.2761,1.4475,0.27282,0.60665,1.9547,0.57737,2.1161,1.2848,0.81218,-0.75054,0.29113,0.015129,0.59119,-0.65371,1.9185,0.35097,2.6431,0.78961,2.2537,0.51409,0.35025,-1.2775,-0.13951,0.29368,-0.25586,-0.28683,-0.78986,-1.9449,1.4536,0.81388,-0.80674,0.71951,0.40287,0.23614,-0.26593,0.87628,3.8985,-0.46305,3.769,0.94894,1.4269,0.43763,1.7132,0.61346,-0.0058595,-0.59441,-0.87345,-0.0098674
0.9809,1.347,-2.8968,-2.1674,0.77695,0.18231,-2.5113,-2.5461,-0.052331,-0.72801,1.7589,-2.586,1.5332,-1.6709,0.90521,-2.5927,2.1026,-1.6507,-0.5814,-1.5977,0.98156,-0.097939,-1.2316,-1.6283,1.4555,0.42392,0.65971,0.52505,2.1144,-0.73654,-3.1725,-1.668,-1.1553,-1.865,-1.0871,-1.8484,0.82782,-0.81191,-0.17939,-1.6666,0.092491,-1.8609,2.6286,1.9919,1.8397,0.37289,4.6895,1.8449,1.3358,0.17432,1.5824,-0.47541,-0.31394,-0.57805,0.87395,-2.1173,3.4939,0.90268,3.622,2.6346,1.6337,-1.8323,0.3189,-3.8652,-0.51335,-0.71498,2.781,2.0791,6.822,7.4739,1.1378,-0.61193,-0.31213,-0.55112,-1.0447,-0.36281,0.31549,0.359,4.3869,-1.3654,4.6304,0.22229,2.0687,-0.95653,1.0245,-1.6616,2.6406,-0.63707,-0.60161,-2.3743
2.5115,2.0414,0.20065,-0.35113,-0.17624,0.23518,0.53957,-0.97958,-0.48264,-0.13212,1.5229,-2.8859,2.0808,-1.4293,0.089175,-3.393,0.6891,-1.7384,1.8645,0.56214,-1.9126,-1.286,1.6053,0.85441,1.2772,0.60629,-1.6424,-1.9773,0.64423,-1.9345,-3.4149,-2.2414,0.9339,0.00093378,-5.0144,-2.2408,0.0027635,-0.82573,-1.2489,-1.1305,1.1027,-2.8497,1.4905,1.9119,2.7864,0.15474,4.7701,2.0574,1.0297,-1.0966,1.0861,0.45627,-1.7323,0.49972,0.36303,-0.831,2.668,0.49823,1.1716,-1.1377,0.88883,-1.7297,0.28254,-2.2287,-0.90361,-1.0504,2.3234,1.0838,8.6106,7.5482,-1.706,-1.9504,-0.97635,-1.3167,-2.212,-0.12832,-0.25288,-1.0112,1.4686,-0.51701,1.9625,-0.47328,-1.6743,-3.7583,-0.90787,-2.1838,-0.2161,-1.3483,-0.18425,-1.2737
0.9524,0.43956,-1.5811,-1.1151,-0.8955,1.2645,-0.19417,-0.35879,-2.0355,1.3115,0.14918,-0.39173,0.25146,0.11669,0.14239,-0.73211,-1.1138,-0.69045,-1.366,-1.3945,-3.6564,-1.5838,-0.51056,0.78905,-0.56059,0.17681,-2.0219,-1.985,-1.4578,-1.0648,-5.5822,-2.8398,-0.57945,-0.41469,-4.3881,-0.88391,-1.1215,0.87654,-1.0694,0.22267,1.4907,-1.8501,-2.1186,-0.1865,2.8875,1.8082,0.19071,-0.62097,1.597,0.53012,0.50097,1.7906,-1.7383,1.2847,-0.46196,0.60127,0.86409,0.63073,3.889,3.6992,3.5054,4.7027,1.3134,1.9658,3.3366,4.1645,1.8877,1.2021,2.6753,3.2853,-3.6945,-1.4779,-2.2536,-1.0675,-1.8594,-0.27173,0.25247,-0.17635,-2.5549,1.3516,-0.67889,0.25531,-2.7739,-2.5728,-0.38197,0.77253,-2.4116,-0.56299,-0.42559,0.42332
