-0.96829,3.7952,-3.0671,0.14352,0.01154,1.2898,-2.5268,0.39275,2.2704,0.23145,-1.6137,-1.2213,-0.62455,-0.76191,2.6577,-0.54219,-0.025374,-0.41996,1.8672,2.8321,1.381,2.3599,-1.7204,-1.4818,-2.2607,0.2451,0.84902,0.80977,-0.4365,0.50926,2.0721,1.7885,1.4997,1.5711,-0.69078,-3.3434,-1.2798,0.51808,0.52328,-0.096386,-1.5571,3.6475,1.822,3.444,2.1308,4.5912,2.7483,2.2731,-0.60879,0.071611,-0.96503,-0.46498,-2.3738,-0.41448,-1.1732,-0.75779,1.079,4.0422,2.0608,6.2944,-1.1822,2.1395,0.21191,-0.026232,-2.3691,0.8009,1.7615,-0.068501,3.8709,4.2611,0.35721,0.43815,0.98622,1.1836,0.66592,0.71991,-0.72389,0.21856,0.47479,2.2295,1.879,1.4757,3.7313,-1.3214,-0.74726,-1.1671,4.4915,0.30218,1.1841,-5.6971
-5.6591,5.1116,-6.6738,-0.27501,5.1113,4.9976,-6.9944,1.3349,8.5969,2.7757,0.31109,0.78654,0.55416,-0.18715,5.9697,0.36823,2.6327,0.64423,1.1743,3.7045,4.661,5.905,-3.68,-2.0413,1.1821,1.991,6.8863,6.1609,-0.3962,2.8884,5.6029,5.6918,0.64376,2.4402,3.1262,0.22943,0.15655,5.2388,2.442,4.2768,4.3672,8.7931,-1.2853,-0.99613,1.7749,1.7871,-0.30621,-1.4326,-0.7951,-1.1955,-2.0187,-2.3065,-3.5284,-3.3032,-1.3481,-2.4538,-2.3865,5.7706,3.2452,14.974,-3.0113,4.8165,-1.1907,1.059,-3.8314,2.9224,2.8444,-0.68275,4.1197,4.2693,1.7909,1.4343,2.1581,2.5756,2.016,2.5138,4.515,3.1574,2.5681,3.2138,3.9056,0.50868,12.703,0.89498,0.49076,-4.5846,16.64,0.51883,4.4788,-14.206
-6.0967,2.7062,-5.4002,-0.34467,6.3591,5.1932,-6.5868,1.3073,8.7096,3.8615,2.3758,2.1273,1.8921,0.73522,5.1123,0.86986,3.8696,1.2206,-1.0592,1.8547,4.3955,5.3213,-2.2588,-1.1686,4.0829,2.3454,7.4639,5.8955,0.4826,2.168,5.6681,5.8805,-0.83006,1.7161,3.5129,4.4859,0.9343,4.7989,2.0056,4.8362,5.1469,7.2945,-1.1893,-2.8452,1.6806,-0.71026,-0.44243,-2.6774,1.0083,-1.2831,-0.82903,-1.9615,-1.8442,-4.7741,-0.19643,-2.9153,-4.2034,3.313,2.3828,14,-2.2832,4.587,-1.039,0.9877,-0.96326,4.3442,2.6214,-0.3495,2.336,1.6682,1.9631,1.456,1.6764,1.7771,2.4304,1.9018,5.2866,1.8348,4.0535,1.872,3.6903,-1.2161,12.398,1.181,2.167,-4.4068,18.737,1.3481,4.9606,-13.668
-4.8299,1.3687,-3.9031,-0.55059,6.0777,3.3098,-5.6201,0.35919,6.904,4.1367,1.9737,1.5549,2.0798,0.47198,2.7338,0.019641,1.6106,1.0474,-5.7397,-2.6689,1.2332,0.90062,-0.92104,-0.73589,5.0983,1.9159,5.043,1.6552,-1.2091,-0.94967,2.1933,2.7187,-2.1857,0.3538,-1.03,3.4092,-2.1797,-0.51723,-1.3058,0.84111,-3.448,-1.5573,4.5312,1.6688,5.1079,3.0836,5.5757,2.1782,4.0898,0.70992,2.3856,0.84141,1.4111,-3.8507,2.0013,-1.9778,-3.2282,3.5672,3.8347,15.301,0.65477,5.7906,-0.03344,0.81185,3.1734,5.8808,3.2244,3.0368,-0.1672,-0.66368,0.1893,-1.2937,-1.2569,-1.0822,-0.96627,-2.3875,0.1251,-4.2766,2.0973,-0.8593,1.6297,-3.1479,5.9916,-2.3164,4.0197,-2.2899,13.287,1.3282,4.2852,-10.215
-3.8978,1.599,-2.8165,-0.53839,6.2709,2.035,-4.5112,-0.41316,6.173,3.4018,-0.020554,0.10654,1.2067,-0.29861,2.2326,-0.36386,-1.5772,-0.13751,-7.3456,-4.9581,-0.18304,-1.9837,-0.076262,-0.3399,5.0114,1.9808,4.3013,0.27335,-3.2976,-2.169,-0.18196,0.40148,-2.0395,0.041725,-4.3287,-1.4175,-5.1635,-3.5968,-2.7704,-2.459,-9.0756,-7.4176,7.5792,4.9509,7.1827,7.0597,7.671,5.4179,4.0205,2.2418,3.492,2.6912,3.206,-1.2082,2.8988,-0.6247,-2.0872,5.0005,5.1095,16.288,1.8938,6.0435,-0.27516,0.65041,3.1392,4.5151,3.0032,5.2764,-1.7112,-1.09,-0.52737,-3.2118,-3.1905,-2.6492,-4.1673,-5.0148,-3.9419,-7.296,-1.1916,-2.2348,-0.268,-3.3263,2.2121,-4.5985,3.8157,-0.96402,7.336,-0.10723,3.949,-6.7825
-4.602,1.6267,-2.6723,-1.3152,6.2459,1.7911,-3.6566,-0.95259,5.1853,3.0617,-1.5588,-0.6374,-0.24607,-0.59042,1.3432,-0.29511,-2.5028,-0.67913,-5.2541,-4.082,0.53688,-1.8561,-1.5813,-1.1828,3.0868,0.53511,4.1187,0.55046,-4.0242,-0.41427,-1.9694,-1.5845,-1.9411,-0.075009,-2.0462,-2.2259,-3.5358,-0.32368,-1.2209,-1.0732,-5.175,-5.2611,4.356,2.9037,5.2123,5.1896,3.1915,2.6119,1.1285,1.9639,2.3429,2.2737,3.3801,0.72577,2.2353,0.17156,-2.5028,4.2101,3.2673,10.386,0.017259,3.1371,-1.8164,0.4752,-0.65477,0.68162,1.6652,4.016,-3.2492,-0.16677,0.30264,-2.6903,-2.9782,-2.1432,-4.546,-3.8643,-1.6423,-2.4897,-2.4836,-0.34044,-1.8639,-2.3536,1.6955,-3.0643,1.2683,-1.2404,3.7555,-2.8735,3.2462,-3.3244
-4.5973,1.4305,-2.8859,-2.272,7.288,3.3637,-3.8601,-1.2437,6.2317,3.7432,-0.32891,0.74106,-0.19742,0.13244,0.77211,-0.86657,-0.77101,0.68558,-4.1781,-3.4493,1.2792,-1.3456,-3.9278,-3.0583,1.3861,-0.39119,4.6303,1.3983,-3.9112,1.2552,-2.8225,-2.4903,-2.9701,-1.7935,-1.0173,-2.2049,-0.53982,2.9744,0.34261,1.2735,0.4147,-3.0541,0.48824,-1.1455,3.0569,2.1285,-0.4875,-1.0307,0.7313,2.4738,1.8079,1.9817,3.116,1.1249,1.5356,0.068381,-2.4456,3.1725,2.0215,7.8353,-2.0168,1.0306,-2.5172,0.032069,-1.7374,-1.2423,2.0345,3.2922,-4.6645,0.051867,1.0056,-0.66159,-2.3644,-1.1095,-3.2781,-2.8602,2.1964,2.4984,-1.3636,2.1833,-1.0103,-0.61253,2.3668,0.15605,1.0166,-1.2085,5.4716,-1.2963,2.727,-2.8235
-1.2101,0.17453,-0.77169,-3.0826,1.8684,0.22598,-1.5503,-2.2335,0.23302,0.3949,-0.35897,0.058376,-0.31425,-0.26062,-3.8397,-3.2785,-0.31831,1.6528,-3.1505,-3.164,-0.8587,-3.0164,-4.047,-4.1788,-3.8222,-3.196,-1.1289,-2.8756,-3.2036,-0.58844,-5.1908,-5.0948,-3.0549,-2.9307,-2.8543,-1.1065,1.1453,1.5766,-0.86808,0.55821,-0.1401,-4.3876,0.28233,-1.495,1.6248,-0.27185,1.346,-0.76586,1.3239,2.5406,2.256,2.9098,3.2246,2.3303,1.2746,0.82424,-1.2649,0.58903,-1.5746,-2.1496,-2.2282,-2.0382,-0.6895,-0.41704,0.32349,-2.7738,2.078,2.9201,-4.87,-0.57039,-0.05085,0.81197,-2.3586,-1.2429,-2.3076,-1.6793,1.5114,2.683,-1.8652,2.5959,-1.4919,0.83611,-4.3733,-1.0622,0.5006,0.93443,-0.58181,-0.98857,-0.21475,2.0544
3.7246,-0.35628,1.5737,-2.3168,-2.1088,-1.9725,1.1744,-2.6283,-4.0816,-3.4978,-0.3586,-0.57772,0.40712,-0.6461,-4.5954,-3.3034,0.075414,1.9731,-0.6287,-2.0712,-2.4436,-3.9396,-0.59701,-2.1325,-4.0183,-1.6854,-2.8815,-2.6428,-1.2805,-1.8092,-3.0367,-3.662,-0.44032,-1.8903,-5.4253,-3.4973,0.64258,-1.6662,-1.5773,-1.3274,-2.3074,-5.5638,-1.1397,-2.4679,-1.9883,-3.6674,1.5134,0.37673,-0.32522,0.16609,0.96917,1.3307,1.2877,3.0971,1.3756,1.7826,2.0128,0.017026,-1.5665,-6.205,-0.17431,-2.8616,2.0289,-0.056582,2.4454,-3.9773,0.87319,1.3629,-2.1508,-1.8942,-1.8663,0.51446,-1.0136,-0.095437,-1.5817,-0.11166,-2.7133,-1.2187,-2.025,1.0471,0.34456,2.8517,-7.7197,-1.2263,0.7793,2.3511,-6.8621,0.51684,-2.5174,4.8715
4.5486,-2.1774,2.7069,-1.7106,-6.9824,-5.2886,3.052,-3.0842,-9.2851,-7.2246,-2.6842,-1.8408,-0.64198,-2.1945,-4.6675,-1.8198,-0.73389,1.0847,2.5825,-0.4388,-2.5591,-3.3713,2.3637,0.68884,-4.0869,-1.7345,-5.4247,-3.3771,0.66472,-0.64107,-1.4006,-2.4561,2.9961,0.85097,-0.29151,-0.74973,1.65,-0.13677,-0.1059,-0.40215,0.5582,-1.0218,-4.0348,-4.201,-5.1938,-6.9817,-2.4047,-1.2925,-3.5457,-2.8743,-1.2667,-1.4283,-0.7122,3.433,0.6084,2.1742,2.9954,-2.2512,-1.8957,-12.314,1.4165,-4.1186,2.8584,0.67972,2.0602,-4.6443,-1.8864,-1.7834,-0.66071,-2.8281,-2.7424,-0.8512,1.0088,1.4472,0.0899,2.9266,-3.6823,-0.10304,-1.8093,0.7385,-0.34048,3.2753,-7.3688,-0.65088,-1.5813,2.0774,-12.266,-2.195,-4.247,7.8008
