89
35
36
72
39
86
85
38
37
40
69
78
3
22
24
70
60
4
57
88
66
25
6
77
59
9
21
76
67
7
41
55
53
82
1
2
58
28
83
81
80
54
10
62
79
5
44
87
17
8
56
12
84
63
11
26
16
27
64
33
65
52
18
61
34
51
19
29
43
75
47
45
42
30
48
14
15
13
49
90
71
32
68
20
46
23
50
73
31
74
